year,run,farmDesign,biomass,catch,bmNull,ctchNull,bmDiff,ctchDiff
24,1,large,10470.156014968914,1173.9533431983066,29844.448015593276,3346.271963256648,-19374.292000624362,-2172.3186200583414
24,1,small,10470.156014968914,1173.9533431983066,29844.448015593276,3346.271963256648,-19374.292000624362,-2172.3186200583414
24,3,large,10470.156014968914,1173.9533431983066,29844.448015593276,3346.271963256648,-19374.292000624362,-2172.3186200583414
24,3,small,10470.156014968914,1173.9533431983066,29844.448015593276,3346.271963256648,-19374.292000624362,-2172.3186200583414
24,9,large,10470.156014968914,1173.9533431983066,29844.448015593276,3346.271963256648,-19374.292000624362,-2172.3186200583414
24,9,small,10470.156014968914,1173.9533431983066,29844.448015593276,3346.271963256648,-19374.292000624362,-2172.3186200583414
24,15,large,10470.156014968914,1173.9533431983066,29844.448015593276,3346.271963256648,-19374.292000624362,-2172.3186200583414
24,15,small,10470.156014968914,1173.9533431983066,29844.448015593276,3346.271963256648,-19374.292000624362,-2172.3186200583414
25,1,large,9723.60828640629,1090.2475989333484,29535.27981293193,3311.606859450553,-19811.671526525643,-2221.359260517205
25,1,small,9723.60828640629,1090.2475989333484,29535.27981293193,3311.606859450553,-19811.671526525643,-2221.359260517205
25,3,large,9723.60828640629,1090.2475989333484,29535.27981293193,3311.606859450553,-19811.671526525643,-2221.359260517205
25,3,small,9723.60828640629,1090.2475989333484,29535.27981293193,3311.606859450553,-19811.671526525643,-2221.359260517205
25,9,large,9723.60828640629,1090.2475989333484,29535.27981293193,3311.606859450553,-19811.671526525643,-2221.359260517205
25,9,small,9723.60828640629,1090.2475989333484,29535.27981293193,3311.606859450553,-19811.671526525643,-2221.359260517205
25,15,large,9723.60828640629,1090.2475989333484,29535.27981293193,3311.606859450553,-19811.671526525643,-2221.359260517205
25,15,small,9723.60828640629,1090.2475989333484,29535.27981293193,3311.606859450553,-19811.671526525643,-2221.359260517205
26,1,large,9040.033628299458,1013.6026326059252,29259.615490634715,3280.6983369511117,-20219.581862335257,-2267.0957043451863
26,1,small,9040.033628299458,1013.6026326059252,29259.615490634715,3280.6983369511117,-20219.581862335257,-2267.0957043451863
26,3,large,9040.033628299458,1013.6026326059252,29259.615490634715,3280.6983369511117,-20219.581862335257,-2267.0957043451863
26,3,small,9040.033628299458,1013.6026326059252,29259.615490634715,3280.6983369511117,-20219.581862335257,-2267.0957043451863
26,9,large,9040.033628299458,1013.6026326059252,29259.615490634715,3280.6983369511117,-20219.581862335257,-2267.0957043451863
26,9,small,9040.033628299458,1013.6026326059252,29259.615490634715,3280.6983369511117,-20219.581862335257,-2267.0957043451863
26,15,large,9040.033628299458,1013.6026326059252,29259.615490634715,3280.6983369511117,-20219.581862335257,-2267.0957043451863
26,15,small,9040.033628299458,1013.6026326059252,29259.615490634715,3280.6983369511117,-20219.581862335257,-2267.0957043451863
27,1,large,8412.912011275983,943.2873939557945,29013.40733976431,3253.092551380795,-20600.49532848833,-2309.8051574250007
27,1,small,8412.912011275983,943.2873939557945,29013.40733976431,3253.092551380795,-20600.49532848833,-2309.8051574250007
27,3,large,8412.912011275983,943.2873939557945,29013.40733976431,3253.092551380795,-20600.49532848833,-2309.8051574250007
27,3,small,8412.912011275983,943.2873939557945,29013.40733976431,3253.092551380795,-20600.49532848833,-2309.8051574250007
27,9,large,8412.912011275983,943.2873939557945,29013.40733976431,3253.092551380795,-20600.49532848833,-2309.8051574250007
27,9,small,8412.912011275983,943.2873939557945,29013.40733976431,3253.092551380795,-20600.49532848833,-2309.8051574250007
27,15,large,8412.912011275983,943.2873939557945,29013.40733976431,3253.092551380795,-20600.49532848833,-2309.8051574250007
27,15,small,8412.912011275983,943.2873939557945,29013.40733976431,3253.092551380795,-20600.49532848833,-2309.8051574250007
28,1,large,7836.564260480502,878.6651124994478,28793.173696747766,3228.3991255011438,-20956.609436267267,-2349.734013001696
28,1,small,7836.564260480502,878.6651124994478,28793.173696747766,3228.3991255011438,-20956.609436267267,-2349.734013001696
28,3,large,7836.564260480502,878.6651124994478,28793.173696747766,3228.3991255011438,-20956.609436267267,-2349.734013001696
28,3,small,7836.564260480502,878.6651124994478,28793.173696747766,3228.3991255011438,-20956.609436267267,-2349.734013001696
28,9,large,7836.564260480502,878.6651124994478,28793.173696747766,3228.3991255011438,-20956.609436267267,-2349.734013001696
28,9,small,7836.564260480502,878.6651124994478,28793.173696747766,3228.3991255011438,-20956.609436267267,-2349.734013001696
28,15,large,7836.564260480502,878.6651124994478,28793.173696747766,3228.3991255011438,-20956.609436267267,-2349.734013001696
28,15,small,7836.564260480502,878.6651124994478,28793.173696747766,3228.3991255011438,-20956.609436267267,-2349.734013001696
29,1,large,7305.98771047472,819.1748705382577,28595.90587727879,3206.2807142912284,-21289.91816680407,-2387.105843752971
29,1,small,7305.98771047472,819.1748705382577,28595.90587727879,3206.2807142912284,-21289.91816680407,-2387.105843752971
29,3,large,7305.98771047472,819.1748705382577,28595.90587727879,3206.2807142912284,-21289.91816680407,-2387.105843752971
29,3,small,7305.98771047472,819.1748705382577,28595.90587727879,3206.2807142912284,-21289.91816680407,-2387.105843752971
29,9,large,7305.98771047472,819.1748705382577,28595.90587727879,3206.2807142912284,-21289.91816680407,-2387.105843752971
