year,run,farmDesign,biomass,catch,bmNull,ctchNull,bmDiff,ctchDiff
28,9,large,28793.173696747766,3228.3991255011438,28793.173696747766,3228.3991255011438,1,1
28,9,small,28793.173696747766,3228.3991255011438,28793.173696747766,3228.3991255011438,1,1
28,15,large,28793.173696747766,3228.3991255011438,28793.173696747766,3228.3991255011438,1,1
28,15,small,28793.173696747766,3228.3991255011438,28793.173696747766,3228.3991255011438,1,1
29,1,large,28595.90587727879,3206.2807142912284,28595.90587727879,3206.2807142912284,1,1
29,1,small,28595.90587727879,3206.2807142912284,28595.90587727879,3206.2807142912284,1,1
29,3,large,28595.90587727879,3206.2807142912284,28595.90587727879,3206.2807142912284,1,1
29,3,small,28595.90587727879,3206.2807142912284,28595.90587727879,3206.2807142912284,1,1
29,9,large,28595.90587727879,3206.2807142912284,28595.90587727879,3206.2807142912284,1,1
29,9,small,28595.90587727879,3206.2807142912284,28595.90587727879,3206.2807142912284,1,1
29,15,large,28595.90587727879,3206.2807142912284,28595.90587727879,3206.2807142912284,1,1
29,15,small,28595.90587727879,3206.2807142912284,28595.90587727879,3206.2807142912284,1,1
30,1,large,28418.992898148677,3186.44456447569,28418.992898148677,3186.44456447569,1,1
30,1,small,28418.992898148677,3186.44456447569,28418.992898148677,3186.44456447569,1,1
30,3,large,28418.992898148677,3186.44456447569,28418.992898148677,3186.44456447569,1,1
30,3,small,28418.992898148677,3186.44456447569,28418.992898148677,3186.44456447569,1,1
30,9,large,28418.992898148677,3186.44456447569,28418.992898148677,3186.44456447569,1,1
30,9,small,28418.992898148677,3186.44456447569,28418.992898148677,3186.44456447569,1,1
30,15,large,28418.992898148677,3186.44456447569,28418.992898148677,3186.44456447569,1,1
30,15,small,28418.992898148677,3186.44456447569,28418.992898148677,3186.44456447569,1,1
31,1,large,28260.16010977543,3168.63563377268,28260.16010977543,3168.63563377268,1,1
31,1,small,28260.16010977543,3168.63563377268,28260.16010977543,3168.63563377268,1,1
31,3,large,28260.16010977543,3168.63563377268,28260.16010977543,3168.63563377268,1,1
31,3,small,28260.16010977543,3168.63563377268,28260.16010977543,3168.63563377268,1,1
31,9,large,28260.16010977543,3168.63563377268,28260.16010977543,3168.63563377268,1,1
31,9,small,28260.16010977543,3168.63563377268,28260.16010977543,3168.63563377268,1,1
31,15,large,28260.16010977543,3168.63563377268,28260.16010977543,3168.63563377268,1,1
31,15,small,28260.16010977543,3168.63563377268,28260.16010977543,3168.63563377268,1,1
32,1,large,28117.418821522846,3152.630942694822,28117.418821522846,3152.630942694822,1,1
32,1,small,28117.418821522846,3152.630942694822,28117.418821522846,3152.630942694822,1,1
32,3,large,28117.418821522846,3152.630942694822,28117.418821522846,3152.630942694822,1,1
32,3,small,28117.418821522846,3152.630942694822,28117.418821522846,3152.630942694822,1,1
32,9,large,28117.418821522846,3152.630942694822,28117.418821522846,3152.630942694822,1,1
32,9,small,28117.418821522846,3152.630942694822,28117.418821522846,3152.630942694822,1,1
32,15,large,28117.418821522846,3152.630942694822,28117.418821522846,3152.630942694822,1,1
32,15,small,28117.418821522846,3152.630942694822,28117.418821522846,3152.630942694822,1,1
33,1,large,27989.02468947437,3138.234908829628,27989.02468947437,3138.234908829628,1,1
33,1,small,27989.02468947437,3138.234908829628,27989.02468947437,3138.234908829628,1,1
33,3,large,27989.02468947437,3138.234908829628,27989.02468947437,3138.234908829628,1,1
33,3,small,27989.02468947437,3138.234908829628,27989.02468947437,3138.234908829628,1,1
33,9,large,27989.02468947437,3138.234908829628,27989.02468947437,3138.234908829628,1,1
33,9,small,27989.02468947437,3138.234908829628,27989.02468947437,3138.234908829628,1,1
33,15,large,27989.02468947437,3138.234908829628,27989.02468947437,3138.234908829628,1,1
33,15,small,27989.02468947437,3138.234908829628,27989.02468947437,3138.234908829628,1,1
34,1,large,27873.443137080525,3125.2754696721954,27873.443137080525,3125.2754696721954,1,1
34,1,small,27873.443137080525,3125.2754696721954,27873.443137080525,3125.2754696721954,1,1
34,3,large,27873.443137080525,3125.2754696721954,27873.443137080525,3125.2754696721954,1,1
34,3,small,27873.443137080525,3125.2754696721954,27873.443137080525,3125.2754696721954,1,1
34,9,large,27873.443137080525,3125.2754696721954,27873.443137080525,3125.2754696721954,1,1
34,9,small,27873.443137080525,3125.2754696721954,27873.443137080525,3125.2754696721954,1,1
34,15,large,27873.443137080525,3125.2754696721954,27873.443137080525,3125.2754696721954,1,1
34,15,small,27873.443137080525,3125.2754696721954,27873.443137080525,3125.2754696721954,1,1
35,1,large,27769.320455408488,3113.6008422762993,27769.320455408488,3113.6008422762993,1,1
35,1,small,27769.320455408488,3113.6008422762993,27769.320455408488,3113.6008422762993,1,1
35,3,large,27769.320455408488,3113.6008422762993,27769.320455408488,3113.6008422762993,1,1
35,3,small,27769.320455408488,3113.6008422762993,27769.320455408488,3113.6008422762993,1,1
35,9,large,27769.320455408488,3113.6008422762993,27769.320455408488,3113.6008422762993,1,1
35,9,small,27769.320455408488,3113.6008422762993,27769.320455408488,3113.6008422762993,1,1
35,15,large,27769.320455408488,3113.6008422762993,27769.320455408488,3113.6008422762993,1,1
35,15,small,27769.320455408488,3113.6008422762993,27769.320455408488,3113.6008422762993,1,1
36,1,large,27675.459517718606,3103.0768002812006,27675.459517718606,3103.0768002812006,1,1
36,1,small,27675.459517718606,3103.0768002812006,27675.459517718606,3103.0768002812006,1,1
36,3,large,27675.459517718606,3103.0768002812006,27675.459517718606,3103.0768002812006,1,1
36,3,small,27675.459517718606,3103.0768002812006,27675.459517718606,3103.0768002812006,1,1
36,9,large,27675.459517718606,3103.0768002812006,27675.459517718606,3103.0768002812006,1,1
36,9,small,27675.459517718606,3103.0768002812006,27675.459517718606,3103.0768002812006,1,1
36,15,large,27675.459517718606,3103.0768002812006,27675.459517718606,3103.0768002812006,1,1
36,15,small,27675.459517718606,3103.0768002812006,27675.459517718606,3103.0768002812006,1,1
37,1,large,27590.799265280333,3093.5843737840373,27590.799265280333,3093.5843737840373,1,1
37,1,small,27590.799265280333,3093.5843737840373,27590.799265280333,3093.5843737840373,1,1
37,3,large,27590.799265280333,3093.5843737840373,27590.799265280333,3093.5843737840373,1,1
37,3,small,27590.799265280333,3093.5843737840373,27590.799265280333,3093.5843737840373,1,1
37,9,large,27590.799265280333,3093.5843737840373,27590.799265280333,3093.5843737840373,1,1
37,9,small,27590.799265280333,3093.5843737840373,27590.799265280333,3093.5843737840373,1,1
37,15,large,27590.799265280333,3093.5843737840373,27590.799265280333,3093.5843737840373,1,1
37,15,small,27590.799265280333,3093.5843737840373,27590.799265280333,3093.5843737840373,1,1
38,1,large,27514.397293434893,3085.0178968235537,27514.397293434893,3085.0178968235537,1,1
38,1,small,27514.397293434893,3085.0178968235537,27514.397293434893,3085.0178968235537,1,1
38,3,large,27514.397293434893,3085.0178968235537,27514.397293434893,3085.0178968235537,1,1
38,3,small,27514.397293434893,3085.0178968235537,27514.397293434893,3085.0178968235537,1,1
38,9,large,27514.397293434893,3085.0178968235537,27514.397293434893,3085.0178968235537,1,1
38,9,small,27514.397293434893,3085.0178968235537,27514.397293434893,3085.0178968235537,1,1
38,15,large,27514.397293434893,3085.0178968235537,27514.397293434893,3085.0178968235537,1,1
38,15,small,27514.397293434893,3085.0178968235537,27514.397293434893,3085.0178968235537,1,1
39,1,large,27445.41500070929,3077.2833422428075,27445.41500070929,3077.2833422428075,1,1
39,1,small,27445.41500070929,3077.2833422428075,27445.41500070929,3077.2833422428075,1,1
39,3,large,27445.41500070929,3077.2833422428075,27445.41500070929,3077.2833422428075,1,1
39,3,small,27445.41500070929,3077.2833422428075,27445.41500070929,3077.2833422428075,1,1
39,9,large,27445.41500070929,3077.2833422428075,27445.41500070929,3077.2833422428075,1,1
39,9,small,27445.41500070929,3077.2833422428075,27445.41500070929,3077.2833422428075,1,1
39,15,large,27445.41500070929,3077.2833422428075,27445.41500070929,3077.2833422428075,1,1
39,15,small,27445.41500070929,3077.2833422428075,27445.41500070929,3077.2833422428075,1,1
40,1,large,27383.104868319107,3070.296895419092,27383.104868319107,3070.296895419092,1,1
40,1,small,27383.104868319107,3070.296895419092,27383.104868319107,3070.296895419092,1,1
40,3,large,27383.104868319107,3070.296895419092,27383.104868319107,3070.296895419092,1,1
40,3,small,27383.104868319107,3070.296895419092,27383.104868319107,3070.296895419092,1,1
